yearRegister,gender,majorityStatus,isForcedLabour,isSexualExploit,UN_COO_Region,UN_COE_Region,IP_Exploiter,IP_Gender,IP_ageBroad,IP_citizen_UNRegion,IP_Relation,IP_PayMoney,IP_RecruiterBroker,IP_TransactionProcess,IP_ControlAbuseKidnap,0--29,30--38,39--47,48+,Unknown,Africa,Americas/Oceania,Asia,Europe,Unknown,FamilyIntimatePartner,FriendAcquaintance,StrangerUnknownOther,Unknown
2019,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2019,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2019,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2019,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2019,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2019,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
2019,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Unknown,StrangerUnknownOther,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2019,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2019,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2019,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2019,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2019,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2019,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2019,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2019,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,FriendAcquaintance;StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
2020,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,FriendAcquaintance;StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2021-2022,Female,Adult,1,0,Africa,Unknown,1,Female;Male,Unknown,Africa,FriendAcquaintance;StrangerUnknownOther,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2021-2022,Female,Adult,1,0,Africa,Unknown,1,Female;Male,Unknown,Africa,FriendAcquaintance;StrangerUnknownOther,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2021-2022,Female,Adult,1,0,Africa,Unknown,1,Female;Male,Unknown,Africa,FriendAcquaintance;StrangerUnknownOther,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2021-2022,Female,Adult,1,0,Africa,Africa,1,Male,Unknown,Africa,FriendAcquaintance;StrangerUnknownOther,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2021-2022,Female,Adult,1,0,Africa,Asia,1,Female;Male,Unknown,Unknown,FriendAcquaintance;StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
2021-2022,Female,Adult,1,0,Africa,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2021-2022,Female,Adult,1,0,Africa,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2021-2022,Female,Adult,1,0,Africa,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2021-2022,Female,Adult,1,0,Africa,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2021-2022,Female,Adult,1,0,Africa,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Unknown,Female,Adult,1,0,Asia,Europe,1,Female;Male,Unknown,Asia,FriendAcquaintance;StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
Unknown,Female,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Female,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Female,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Female,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Male,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Unknown,Male,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,FriendAcquaintance;StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
Unknown,Male,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,FriendAcquaintance;StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
Unknown,Male,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,FriendAcquaintance;StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,StrangerUnknownOther,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,StrangerUnknownOther,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,StrangerUnknownOther,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,StrangerUnknownOther,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,StrangerUnknownOther,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,StrangerUnknownOther,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,StrangerUnknownOther,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,StrangerUnknownOther,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Male,Unknown,Europe,FriendAcquaintance;StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Unknown,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,StrangerUnknownOther,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2005-2013,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2005-2013,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2005-2013,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2005-2013,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2005-2013,Female,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2005-2013,Male,Adult,1,0,Europe,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2014-2018,Female,Adult,0,1,Asia,Asia,1,Female;Male,Unknown,Asia,FriendAcquaintance,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2014-2018,Female,Adult,0,1,Asia,Asia,1,Female;Male,Unknown,Asia,FriendAcquaintance,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2014-2018,Female,Adult,0,1,Asia,Asia,1,Female;Male,Unknown,Asia,FriendAcquaintance,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2014-2018,Female,Adult,0,1,Asia,Asia,1,Female;Male,Unknown,Asia,FriendAcquaintance,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2014-2018,Female,Adult,0,1,Asia,Asia,1,Female;Male,Unknown,Asia,FriendAcquaintance,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2014-2018,Female,Adult,1,0,Unknown,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2014-2018,Female,Adult,1,0,Unknown,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2014-2018,Female,Adult,1,0,Unknown,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2014-2018,Female,Adult,1,0,Unknown,Europe,1,Female;Male,Unknown,Europe,FriendAcquaintance,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2014-2018,Female,Adult,1,0,Africa,Unknown,1,Female;Male,Unknown,Asia,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Africa,Unknown,1,Female;Male,Unknown,Asia,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Unknown,1,Female;Male,Unknown,Asia,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Unknown,1,Female;Male,Unknown,Asia,FriendAcquaintance,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Male,Unknown,Asia,StrangerUnknownOther,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2014-2018,Female,Adult,1,0,Asia,Asia,1,Female;Male,Unknown,Asia,StrangerUnknownOther,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
